,SNo.,company,amount
0,1,Jindal Power Limited,"169,435,418.00"
1,2,Msp Steel & Power Limited,"13,119,000.00"
2,3,Cholamandalam Investment And Finance Company Limited,"6,600,000.00"
3,4,Nalwa Steel And Power Limited,"6,231,296.00"
4,5,Hewlett Packard (India) Software Operation Private Limited,"2,839,171.00"
5,6,Shanthi Gears Limited,"900,000.00"
6,7,Dfm Foods Limited,"300,000.00"
7,8,Msp Sponge Iron Limited,"300,000.00"
8,9,Power Grid Corporation Of India Limited,"146,000.00"
