,SNo.,company,amount
0,1,Ntpc-Sail Power Company Private Limited,"23,142,000.00"
1,2,Indofil Industries Limited,"17,800,000.00"
2,3,Godfrey Phillips India Limited,"11,000,000.00"
3,4,Bhilai Engineering Corporation Limited,"2,600,000.00"
4,5,Power Grid Corporation Of India Limited,"2,202,000.00"
5,6,Vossloh Beekay Castings Limited,"700,000.00"
6,7,Simplex Castings Limited,"475,000.00"
7,8,Ferro Scrap Nigam Limited,0.00
8,9,Durg Shivnath Expressways Private Limited,0.00
