,SNo.,company,amount
0,1,Power Grid Corporation Of India Limited,"1,125,000.00"
1,2,Camlin Fine Sciences Limited,"1,000,000.00"
2,3,Betex India Limited (Co Tr From Maha ),"30,000.00"
