,SNo.,company,amount
0,1,Balasore Alloys Limited,"6,532,195.00"
1,2,Electro Steel Castings Ltd,"5,000,000.00"
2,3,Ramky Enviro Engineers Limited,"989,897.00"
3,4,Rajlaxmi Construction Limited,"300,000.00"
4,5,Odisha Power Transmission Corporation Limited,"44,320.00"
