,SNo.,company,amount
0,1,Bhushan Power & Steel Limited,"18,200,000.00"
1,2,Epsilon Carbon Private Limited,"1,350,000.00"
2,3,Odisha Hydro Power Corporation Limited,"400,000.00"
3,4,Odisha State Beverages Corporation Limited,"240,000.00"
4,5,Bridge & Roof Co (India) Ltd,0.00
