,SNo.,company,amount
0,1,Cisco Systems Capital (India) Private Limited,"4,123,757.00"
1,2,Rungta Sons Pvt Ltd,"1,100,000.00"
2,3,Webex Communications (India) Private Limited,"270,000.00"
3,4,Cisco Development India Private Limited,"235,354.00"
