,SNo.,company,amount
0,1,Vedanta Limited,"33,400,000.00"
1,2,Odisha Power Generation Corporation Limited,"9,224,286.00"
2,3,Trl Krosaki Refractories Limited,"6,942,095.00"
3,4,Power Grid Corporation Of India Limited,"1,100,000.00"
