,SNo.,company,amount
0,1,National Aluminium Co Ltd,"5,515,000.00"
1,2,Global Coal And Mining Private Limited,"2,100,000.00"
2,3,Power Grid Corporation Of India Limited,"560,000.00"
3,4,Micron Instruments Private Limited,"100,000.00"
4,5,Ion Exchange (India) Limited,"70,210.00"
5,6,Odisha Power Transmission Corporation Limited,"40,790.00"
