,SNo.,company,amount
0,1,Aurobindo Pharma Ltd,"63,916,693.00"
1,2,Trimex Sands Private Limited,"11,643,413.00"
2,3,Metkore Alloys & Industries Limited,"1,953,040.00"
3,4,Lotus Wireless Technologies India Private Limited,"478,000.00"
4,5,United Breweries Limited,0.00
5,6,Samkrg Pistons And Rings Limited,0.00
6,7,Smartchem Technologies Limited,0.00
