,SNo.,company,amount
0,1,Zee Entertainment Enterprises Limited,"202,640,000.00"
1,2,Gawar Construction Limited.,"11,200,000.00"
2,3,Gp Global Asphalt Private Limited,"4,886,153.00"
3,4,Darcl Logistics Limited,"2,738,600.00"
4,5,Jindal Polybuttons Private Limited,"1,000,000.00"
5,6,Jindal Realty Private Limited,"400,000.00"
6,7,Viney Corporation Limited,0.00
