,SNo.,company,amount
0,1,Sainsons Paper Industries Private Limite D,"1,206,151.00"
1,2,Asia (Chennai) Engineering Company Private Limited,"500,000.00"
2,3,Power Grid Corporation Of India Limited,"110,000.00"
