,SNo.,company,amount
0,1,Haryana State Industrial & Infrastructure Development Corporation Limited,"6,442,232.00"
1,2,Kapoor Industries Limited.,"5,987,538.24"
2,3,Den Satellite Network Private Limited,"3,521,000.00"
3,4,Paliwal Infrastructure Private Limited,"2,800,000.00"
4,5,Riviera Home Furnishings Private Limited,"1,000,000.00"
