,SNo.,company,amount
0,1,Aravali Power Company Private Limited,"37,013,238.00"
1,2,Satin Creditcare Network Limited,"5,100,000.00"
2,3,Interglobe Technology Quotient Private Limited,"5,000,000.00"
3,4,Jhajjar Power Limited.,"4,656,019.00"
4,5,Hsil Limited,"4,456,000.00"
5,6,Haryana State Industrial & Infrastructure Development Corporation Limited,"139,124.00"
6,7,Utility Powertech Limited,0.00
