,SNo.,company,amount
0,1,Alkem Laboratories Limited,"2,500,000.00"
1,2,Bic Cello (India) Private Limited,"2,300,000.00"
2,3,Bic-Cello Exports Private Limited,"1,000,000.00"
3,4,Volkswagen Finance Private Limited,"800,000.00"
4,5,Khemani Distilleries Private Limited,"500,000.00"
5,6,Dolat Investments Limited,0.00
