,SNo.,company,amount
0,1,Netcore Solutions Private Limited,"8,200,000.00"
1,2,K P Sanghvi International Private Limited,"3,000,000.00"
2,3,Play Games24X7 Private Limited,"700,000.00"
3,4,Wolkem India Limited,"500,000.00"
4,5,Ravi Infrabuild Projects Private Limited,0.00
5,6,C M Jain Impex And Investments Private Limited,0.00
6,7,Devarsons Industries Private Limited,0.00
