,SNo.,company,amount
0,1,S. E. Investments Limited,"3,700,000.00"
1,2,Iffco-Tokio General Insurance Company Limited,"3,000,000.00"
2,3,Rajasthan Knowledge Corporation Limited,"700,000.00"
3,4,Smart Equity Brokers Private Limited.,"300,000.00"
4,5,Sundaram Packaging India Private Limited,0.00
