,SNo.,company,amount
0,1,Agarwal Coal Corporation Private Limited,"5,700,000.00"
1,2,Agarwal Fuel Corporation Private Limited,"2,600,000.00"
2,3,Nirav Mercantile Private Limited,"1,600,000.00"
3,4,Green Infra Wind Energy Limited,"800,000.00"
4,5,Alliance Mills (Lessees) Ltd,"700,000.00"
5,6,Ad- Manum Finance Limited,"600,000.00"
6,7,Agarmin Coalwashery Private Limited,"300,000.00"
7,8,Ginza Industries Ltd.,"200,000.00"
8,9,Sundaram Packaging India Private Limited,"100,000.00"
