,SNo.,company,amount
0,1,Khajrana Ganesh Properties Private Limited,"3,700,000.00"
1,2,Meriton Infotech Pvt Ltd,"1,300,000.00"
2,3,Ion Trading India Private Limited,"100,000.00"
