,SNo.,company,amount
0,1,Hdfc Standard Life Insurance Company Limited,"50,400,000.00"
1,2,Webex Communications (India) Private Limited,"200,000.00"
2,3,Cisco Development India Private Limited,"100,000.00"
3,4,Cisco Commerce India Private Limited,"100,000.00"
