,SNo.,company,amount
0,1,Power Grid Corporation Of India Limited,"2,896,000.00"
1,2,Nava Bharat Ventures Limited,"2,868,000.00"
2,3,Satin Creditcare Network Limited,"739,519.00"
3,4,Neelachal Ispat Nigam Ltd,"100,000.00"
