,SNo.,company,amount
0,1,Jammu And Kashmir Bank Limited,"137,461,812.00"
1,2,Godfrey Phillips India Limited,"5,701,000.00"
2,3,Rural Electrification Corporation Limited,"3,760,332.00"
3,4,Indian Renewable Energy Development Agen Cy Limited,"2,770,000.00"
4,5,Akzo Nobel India Limited,"500,000.00"
5,6,Power Grid Corporation Of India Limited,"265,000.00"
6,7,Dharam Pal Prem Chand Ltd,"176,185.00"
