,SNo.,company,amount
0,1,Gmr Power Corporation Limited,"18,784,935.00"
1,2,Cholamandalam Investment And Finance Company Limited,"7,800,000.00"
2,3,Lanco Kondapalli Power Limited,"4,200,000.00"
3,4,Andhra Pradesh Heavy Machinery And Engineering Ltd,0.00
