,SNo.,company,amount
0,1,Power Grid Corporation Of India Limited,"17,458,000.00"
1,2,Bayer Cropscience Limited,"16,380,000.00"
2,3,Sree Rayalaseema Alkalies And Allied Chemicals Ltd,"4,977,723.00"
3,4,Shri Shakti Schools Pvt Ltd.,"500,000.00"
4,5,Andhra Pradesh Gas Power Corporation Limited,0.00
