,SNo.,company,amount
0,1,Ntpc-Sail Power Company Private Limited,"25,219,000.00"
1,2,Indofil Industries Limited,"16,600,000.00"
2,3,Godfrey Phillips India Limited,"10,000,000.00"
3,4,Crest Steel And Power Private Limited,"4,900,000.00"
4,5,Ferro Scrap Nigam Limited,"350,000.00"
5,6,Vishnu Chemicals Limited,"194,250.00"
6,7,Power Grid Corporation Of India Limited,0.00
7,8,Sms Shivnath Infrastructure Private Limited,0.00
