,SNo.,company,amount
0,1,Ntpc Limited,"103,991,000.00"
1,2,South Eastern Coalfields Limited,"6,272,000.00"
2,3,Power Grid Corporation Of India Limited,"1,060,000.00"
3,4,Gruh Finance Limited,"851,072.00"
