,SNo.,company,amount
0,1,Bharat Coking Coal Limited,"34,700,000.00"
1,2,Maithon Power Limited,"13,300,000.00"
2,3,Tata Power Trading Company Limited,"4,414,700.00"
3,4,Power Grid Corporation Of India Limited,"3,480,000.00"
4,5,Powerlinks Transmission Limited,"2,175,000.00"
5,6,Il&Fs; Financial Services Limited,"2,153,594.00"
6,7,Tractors India Private Limited,"112,000.00"
