,SNo.,company,amount
0,1,Indian Explosives Private Limited,"5,495,000.00"
1,2,Dalmia Cement East Limited,"2,053,464.00"
2,3,Bokaro Power Supply Company Private Limited,"1,926,229.00"
3,4,Electro Steel Castings Ltd,"1,000,000.00"
4,5,Trust Capital Services (India) Private Limited,"500,000.00"
5,6,Tractors India Private Limited,"183,000.00"
6,7,Ronak Optik India Private Limited,"100,000.00"
7,8,Utility Powertech Limited,0.00
