,SNo.,company,amount
0,1,Cd Equifinance Private Limited,"4,000,000.00"
1,2,Abc Bearings Limited,"2,500,000.00"
2,3,Reliance Ventures Limited,"144,000.00"
3,4,Universal Medicap Limited,"100,000.00"
