,SNo.,company,amount
0,1,Jaideep Ispat And Alloys Private Limited,"3,200,000.00"
1,2,P.D.Agrawal Infrastructure Limited,"2,800,000.00"
2,3,Flavorite Technologies Private Limited,"300,000.00"
3,4,Flexituff International Limited,0.00
