,SNo.,company,amount
0,1,Power Grid Corporation Of India Limited,"8,500,000.00"
1,2,Impetus Infotech (India) Private Limited,"1,500,000.00"
2,3,Pegasus Assets Reconstruction Private Limited,"1,500,000.00"
3,4,Dee Vee Projects Limited,"600,000.00"
