,SNo.,company,amount
0,1,Fairchem Speciality Limited,"2,700,000.00"
1,2,Power High Engineers Private Limited,"2,000,000.00"
2,3,Gujarat Intrux Limited,"900,000.00"
3,4,Omax Cotspin Private Limited,"700,000.00"
4,5,Meso Private Limited,"700,000.00"
5,6,Hema Laboratories Pvt Ltd,"100,000.00"
6,7,Spectrum Johnson Tiles Private Limited,0.00
7,8,Corona Remedies Private Limited,0.00
