,SNo.,company,amount
0,1,Schott Kaisha Private Limited,"2,434,856.00"
1,2,Parksons Packaging Limited,"196,000.00"
2,3,Nirpan Securities Private Limited,0.00
3,4,Nirshilp Commodities And Trading Private Limited,0.00
4,5,Dolat Investments Limited,0.00
5,6,Dolat Capital Market Pvt Limited,0.00
