,SNo.,company,amount
0,1,Aditya Birla Finance Limited,"16,000,000.00"
1,2,Equitas Small Finance Bank Limited,"2,300,000.00"
2,3,Sundaram Bnp Paribas Home Finance Limited,"500,000.00"
3,4,Penguin Apparels Private Limited,"400,000.00"
4,5,Kewaunee Labway India Private Limited,"200,000.00"
5,6,L&T; Finance Limited,"100,000.00"
6,7,Credit Suisse Business Analytics (India)  Private Limited,0.00
7,8,Equitas Holdings Limited,0.00
