,SNo.,company,amount
0,1,Sundaram Finance Limited,"5,200,000.00"
1,2,Cholamandalam Investment And Finance Company Limited,"5,000,000.00"
2,3,Kanam Latex Industries Pvt Ltd,"3,500,000.00"
3,4,Ambadi Enterprises Limited,"500,000.00"
4,5,Bla Coke Private Limited,"300,000.00"
5,6,Navigant Bpm (India) Private Limited,"300,000.00"
6,7,The Peerless General Finance & Investment Co Ltd,"100,000.00"
7,8,New Ambadi Estates Private Limited,"100,000.00"
