,SNo.,company,amount
0,1,Equitas Small Finance Bank Limited,"3,400,000.00"
1,2,The Karur Vysya Bank Limited,"1,400,000.00"
2,3,Technip India Limited,"500,000.00"
3,4,Lakshmi Vilas Bank Limited,"300,000.00"
4,5,Equitas Holdings Limited,"200,000.00"
