,SNo.,company,amount
0,1,Power Grid Corporation Of India Limited,"8,200,000.00"
1,2,Lure Liquors Private Limited,"700,000.00"
2,3,Wheels India Limited,"100,000.00"
3,4,Tulsi Agrifoods Private Limited,0.00
