,SNo.,company,amount
0,1,Dcm Shriram Industries Limited,"3,600,000.00"
1,2,Sanspareils Greenlands Private Limited,"2,100,000.00"
2,3,National Projects Construction Corporation Limited,"900,000.00"
3,4,Alkem Laboratories Limited,"100,000.00"
