,SNo.,company,amount
0,1,Elgi Equipments Limited,"35,700,000.00"
1,2,K.P.R. Mill Limited,"33,900,000.00"
2,3,Dewan Housing Finance Corporation Limited,"15,000,000.00"
3,4,C R I Pumps Private Limited,"13,100,000.00"
4,5,Kovai Medical Center And Hospital Limited,"7,700,000.00"
5,6,Ganga Medical Centre And Hospitals Private Limited,"6,800,000.00"
6,7,Ge Oil & Gas India Private Limited,"5,300,000.00"
7,8,Equitas Micro Finance Limited,"4,000,000.00"
8,9,Sri Krishna I-Tech And Management Solutions Private Limited,"3,800,000.00"
9,10,Lakshmi Ring Travellers (Coimbatore) Limited,"3,600,000.00"
10,11,Sakthi Auto Component Limited,"3,500,000.00"
11,12,Future Gaming And Hotel Services Private  Limited,"3,500,000.00"
12,13,Premier Mills Private Limited,"3,400,000.00"
13,14,Arise Industries And Agency Private Limited,"3,400,000.00"
14,15,Lakshmi Cargo Company Limited,"3,100,000.00"
15,16,Elgi Rubber Company Limited,"3,000,000.00"
16,17,Sakthi Finance Limited,"3,000,000.00"
17,18,Ats Elgi Limited,"2,900,000.00"
18,19,Sri Ranganathar Industries Private Limited,"2,800,000.00"
19,20,Salzer Electronics Limited,"2,600,000.00"
20,21,Lakshmi Machine Works Limited,"2,400,000.00"
21,22,K G Information Systems Private Limited,"2,400,000.00"
22,23,K G Healthcare Limited,"2,400,000.00"
23,24,Lakshmi Life Sciences Limited,"2,100,000.00"
24,25,Lakshmi Card Clothing Mfg. Company Private Limited,"2,000,000.00"
25,26,A B T Limited,"2,000,000.00"
26,27,Sree Annapoorna Sree Gowrishankar Hotels  Private Limited,"1,900,000.00"
27,28,Sripathi Paper And Boards Private Limited,"1,800,000.00"
28,29,Eye Foundation Limited,"1,800,000.00"
29,30,Martin Spinning Mills And Agencies Private Limited,"1,800,000.00"
30,31,Kog-Ktv Food Products (India) Private Limited,"1,700,000.00"
31,32,Elgi Ultra Industries Limited,"1,600,000.00"
32,33,Anugraha Valve Castings Limited,"1,500,000.00"
33,34,Lakshmi Electrical Control Systems Limited,"1,400,000.00"
34,35,Premier Spg And Wvg Mills Private Limited,"1,400,000.00"
35,36,Martin Fabrics And Traders Private Limited,"1,200,000.00"
36,37,Elgi Electric And Industries Limited,"1,200,000.00"
37,38,Sri Krishna Pharmaceuticals Limited,"1,200,000.00"
38,39,Pressmatic Engineers India Private Limited,"1,100,000.00"
39,40,Pricol Limited,"1,000,000.00"
40,41,Cameron Manufacturing (India) Private Limited,"1,000,000.00"
41,42,Aerospace Materials Private Limited,"900,000.00"
42,43,Premier Evolvics Private Limited,"900,000.00"
43,44,The Kadri Mills (Cbe) Limited,"800,000.00"
44,45,Asset Reconstruction Company (India) Limited,"800,000.00"
45,46,Kcg India Private Limited,"800,000.00"
46,47,Zen Linen International Private Limited,"700,000.00"
