,SNo.,company,amount
0,1,Green Infra Btv Limited,"800,000.00"
1,2,Blb Estates Private Limited,"800,000.00"
2,3,The Karur Vysya Bank Limited,"500,000.00"
3,4,Ramco Industries Limited,"400,000.00"
