,SNo.,company,amount
0,1,Rajapalayam Mills Limited,"15,300,000.00"
1,2,Sundram Fasteners Limited,"10,600,000.00"
2,3,Standard Fire Works Private Limited,"7,800,000.00"
3,4,The Metal Powder Company Limited,"6,300,000.00"
4,5,Tamilnadu Urban Finance And Infrastructure Development Corporation Limited,"600,000.00"
5,6,Penguin Apparels Private Limited,"100,000.00"
6,7,Ramco Industries Limited,0.00
7,8,V.V.V & Sons Edible Oils Limited,0.00
8,9,Anil Thermoplastics Private Limited,0.00
