,SNo.,company,amount
0,1,City Union Bank Limited,"74,200,000.00"
1,2,Ttk Prestige Limited,"7,400,000.00"
2,3,The Kumbakonam Mutual Benefit Fund Limited,"2,000,000.00"
3,4,Ucal Polymer Industries Limited,"1,200,000.00"
4,5,Practice Strategic Communications India Private Limited,"800,000.00"
5,6,T P Roy Chowdhury & Co Private Limited,"500,000.00"
6,7,Asirvad Micro Finance Private Limited,"400,000.00"
7,8,R.K.Swamy Bbdo Private Limited,"300,000.00"
8,9,Sac Engine Components Private Limited,0.00
