,SNo.,company,amount
0,1,Rajasthan Global Securities Private Limited,"11,000,000.00"
1,2,Wingify Software Private Limited,"2,200,000.00"
2,3,The Oriental Insurance Company Limited,"1,625,925.00"
3,4,Smart Cube India Private Limited,"960,000.00"
4,5,Bmw India Leasing Private Limited,"772,551.00"
5,6,Laxmi Publications Private Limited,"100,000.00"
6,7,Tourism Finance Corporation Of India Limited,0.00
