,SNo.,company,amount
0,1,K.S. Overseas Private Limited,"1,500,000.00"
1,2,Bharat Cereals Private Limited,"1,300,000.00"
2,3,F. C. Sondhi & Co. (India) Private Limited,"400,000.00"
