,SNo.,company,amount
0,1,Jay Bharat Maruti Limited,"5,900,000.00"
1,2,Jbm Industries Limited,"3,000,000.00"
2,3,Stylam Industries Limited,"1,000,000.00"
3,4,Veridic Technologies Private Limited,"800,000.00"
4,5,Rangoli Portfolio Private Limited,"100,000.00"
