,SNo.,company,amount
0,1,Wipro Limited,"61,630,000.00"
1,2,Indian Oil Corpn. Limited,"27,600,000.00"
2,3,Brahmaputra Carbon Limited,"4,907,897.00"
3,4,Bengal Finance And Investment Private Limited,"500,000.00"
4,5,Utility Powertech Limited,0.00
