,SNo.,company,amount
0,1,Toyo Engineering India Private Limited,"1,600,000.00"
1,2,Metrohm India Limited,"1,500,000.00"
2,3,Aditya Birla Finance Limited,"400,000.00"
3,4,Saba Software India Private Limited,"200,000.00"
4,5,Shanteri Investment Private Limited,"100,000.00"
