,SNo.,company,amount
0,1,Star Union Dai-Ichi Life Insurance Company Limited,"2,300,000.00"
1,2,Harirani Investment And Trading Private Limited,"1,000,000.00"
2,3,Nrb Bearings Limited (Full Fledged Public Co),"500,000.00"
3,4,S R J Peety Steels Private Limited,"100,000.00"
4,5,Bhagyalaxmi Rolling Mill Private Limited,0.00
5,6,Meta Rolls & Commodities Private Limited  C/N,0.00
