,SNo.,company,amount
0,1,Multi Commodity Exchange Of India Limited,"11,300,000.00"
1,2,Standard Chartered Investments And Loans  (India) Limited,"5,000,000.00"
2,3,Basant Agro Tech (India) Limited,"2,000,000.00"
3,4,Premco Global Limited,"300,000.00"
4,5,Reliance Strategic Investments Limited,0.00
