,SNo.,company,amount
0,1,Clearcorp Dealing Systems (India) Limited,"2,300,000.00"
1,2,Star Chemicals (Bombay) Private Limited,"300,000.00"
2,3,National Bulk Handling Corporation Private Limited,"100,000.00"
3,4,Avant Garde Re-Energy Private Limited,0.00
4,5,Bellwether Capital Private Limited,0.00
