,SNo.,company,amount
0,1,Axis Bank Limited,"17,000,000.00"
1,2,Capital First Limited,"5,300,000.00"
2,3,Motilal Oswal Financial Services Limited,"3,300,000.00"
3,4,Idbi Bank Limited,"1,200,000.00"
4,5,Emkay Taps And Cutting Tools Limited,"1,000,000.00"
5,6,Krystal Integrated Services Private Limited,"500,000.00"
6,7,Neutron Enterprises Private Limited,0.00
7,8,Gujarat Foils Limited,0.00
