,SNo.,company,amount
0,1,Cesc Ltd,"829,415.00"
1,2,Shalimar Paints Ltd,"347,000.00"
2,3,West Bengal Industrial Development Corpn  Ltd,"332,000.00"
3,4,Warren Tea Limited,"260,000.00"
4,5,Ankit India Limited,0.00
