,SNo.,company,amount
0,1,Smartwheels Private Limited,"10,000,000.00"
1,2,Ifb Agro Industries Ltd.,"805,000.00"
2,3,The Peerless General Finance & Investment Co Ltd,"120,000.00"
3,4,Srei Equipment Finance Limited,"10,000.00"
