,SNo.,company,amount
0,1,Coal India Ltd Govt Of India Undertaking,"32,769,000.00"
1,2,West Bengal Infrastructure Development Finance Corpn Ltd (Wbgovt Company),"1,800,000.00"
2,3,Vision Sponge Iron Private Limited,"1,050,597.00"
3,4,West Bengal Industrial Development Corpn  Ltd,"800,000.00"
