,SNo.,company,amount
0,1,Coal India Ltd Govt Of India Undertaking,"840,000.00"
1,2,Pricewaterhousecoopers Service Delivery Center (Kolkata) Private Limited,"200,000.00"
2,3,The Peerless General Finance & Investment Co Ltd,"90,000.00"
