,SNo.,company,amount
0,1,Al-Hamd Agro Food Products Private Limited,"3,275,031.00"
1,2,Bhole Baba Milk Food Industries Limited,"700,000.00"
2,3,Roman Catholic Diocess Of Agra Private Limited,"359,215.00"
3,4,Shalimar Corp Limited,"120,000.00"
4,5,Naini Tissues Limited,"20,000.00"
5,6,Tata Consulting Engineers Limited,"1,000.00"
6,7,Agson Global Private Limited,0.00
