,SNo.,company,amount
0,1,Sri Sarvaraya Sugars Limited,"4,300,000.00"
1,2,Virinchi Limited,"1,400,000.00"
2,3,Power Grid Corporation Of India Limited,"1,300,000.00"
3,4,Can Fin Homes Limited,"300,000.00"
4,5,Sri Luxmi Tulasi Agro Paper Private Limited,0.00
