,SNo.,company,amount
0,1,Renew Wind Energy (Karnataka) Private Limited,"600,000.00"
1,2,Infor (India) Private Limited,"400,000.00"
2,3,Sbi Macquarie Infrastructure Management Private Limited,"100,000.00"
