,SNo.,company,amount
0,1,Kakatiya Cement Sugar And Industries Limited,"2,100,000.00"
1,2,Madhucon Sugar And Power Industries Limited,"800,000.00"
2,3,Sri Sarvaraya Sugars Limited,"400,000.00"
3,4,Avantel Limited,"300,000.00"
