,SNo.,company,amount
0,1,Onkar Infotech Private Limited,"1,740,000.00"
1,2,Freewill Sports Private Limited,"1,050,000.00"
2,3,Span India Pvt Ltd,"780,750.00"
3,4,Sukhjit Starch And Chemicals Ltd,"312,000.00"
4,5,Anika International Private Limited,"201,000.00"
