,SNo.,company,amount
0,1,Oil India Limited,"29,500,000.00"
1,2,Assam Petro Chemicals Ltd,"10,081,108.00"
2,3,North Eastern Electric Power Corpn Ltd,"4,094,485.00"
3,4,Rossell India Limited,"1,020,000.00"
4,5,Joonktollee Tea & Industries Ltd.,"997,000.00"
5,6,Dnp Limited,0.00
