,SNo.,company,amount
0,1,Bhaskar Industries Private Limited,"2,973,862.00"
1,2,Heg Limited,"2,297,000.00"
2,3,M.P. Agrotonics Limited,"1,816,000.00"
3,4,Ion Exchange (India) Limited,"326,040.00"
