,SNo.,company,amount
0,1,Renew Wind Energy (Karnataka) Private Limited,"2,600,000.00"
1,2,Ecl Finance Limited,"1,950,000.00"
2,3,Dharampal Satyapal Limited,"1,167,000.00"
