,SNo.,company,amount
0,1,Narmada Gelatines Limited,"4,606,000.00"
1,2,Sbi Funds Management Private Limited,"2,842,000.00"
2,3,Bhaskar Prakashan Pvt Ltd,"1,535,707.00"
3,4,Kec International Limited,"705,000.00"
4,5,Kareli Sugar Mill Private Limited,"373,800.00"
5,6,Elan Professional Appliances Private Limited,"291,194.00"
6,7,Engineering Projects (India) Limited,0.00
