,SNo.,company,amount
0,1,Direct News Private Limited,"5,160,000.00"
1,2,Mahesh Edible Oil Industries Limited,"3,200,000.00"
2,3,Matrix India Entertainment Consultants Private Limited,"1,000,000.00"
3,4,Janalakshmi Financial Services Limited,"900,000.00"
4,5,Gwalior Alcobrew Private Limited,"81,000.00"
5,6,Ircon International Limited,0.00
